
==================================================
🚀 RIPRESA GRPO V2 (Senza Early Stopping, 2 Epoche)
==================================================
📊 Dataset caricato: 800 train, 100 test
🔄 Ripresa dall'ultimo checkpoint trovato in output_dir...

==================================================
🚀 RIPRESA GRPO V2 (Senza Early Stopping, 2 Epoche)
==================================================
📊 Dataset caricato: 800 train, 100 test
Trovati 6 checkpoint in qwen-sft-clean. Ripresa dal training...
{'train_runtime': 0.0248, 'train_samples_per_second': 64428.014, 'train_steps_per_second': 16107.004, 'train_loss': 0.0, 'epoch': 3.0}
✅ GRPO V2 (Full Train) Completato!

==================================================
🚀 RIPRESA GRPO V2 (Senza Early Stopping, 2 Epoche)
==================================================
📊 Dataset caricato: 800 train, 100 test

==================================================
🚀 RIPRESA GRPO V2 (Senza Early Stopping, 2 Epoche)
==================================================
📊 Dataset caricato: 800 train, 100 test

==================================================
🚀 RIPRESA GRPO V2 (Senza Early Stopping, 2 Epoche)
==================================================
📊 Dataset caricato: 800 train, 100 test
Trovati 6 checkpoint in qwen-sft-clean. Ripresa dal training...
{'train_runtime': 0.0083, 'train_samples_per_second': 191904.101, 'train_steps_per_second': 47976.025, 'train_loss': 0.0, 'epoch': 3.0}
✅ GRPO V2 (Full Train) Completato!

==================================================
🚀 RIPRESA GRPO V2 (Senza Early Stopping, 2 Epoche)
==================================================
📊 Dataset caricato: 800 train, 100 test

==================================================
🚀 RIPRESA GRPO V2 (Senza Early Stopping, 2 Epoche)
==================================================
📊 Dataset caricato: 800 train, 100 test
📝 Inizio training GRPO da zero (con conoscenza SFT caricata)...
{'loss': -0.0093, 'grad_norm': 0.0, 'learning_rate': 9.95e-07, 'num_tokens': 10499.0, 'completions/mean_length': 95.275, 'completions/min_length': 57.6, 'completions/max_length': 155.2, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 95.275, 'completions/min_terminated_length': 57.6, 'completions/max_terminated_length': 155.2, 'rewards/lazy_penalty_reward/mean': -0.375, 'rewards/lazy_penalty_reward/std': 1.0606602430343628, 'rewards/strict_format_and_content_reward/mean': 1.325, 'rewards/strict_format_and_content_reward/std': 1.5292246341705322, 'rewards/semantic_consistency_reward/mean': 0.06999999433755874, 'rewards/semantic_consistency_reward/std': 0.2826575577259064, 'rewards/conditional_perplexity_reward/mean': 0.14077221006155013, 'rewards/conditional_perplexity_reward/std': 0.040789563581347464, 'reward': 1.160772156715393, 'reward_std': 2.698497211933136, 'frac_reward_zero_std': 0.0, 'entropy': 1.518035750091076, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 82.19370185999651, 'epoch': 0.01}
{'loss': 0.1068, 'grad_norm': 0.0, 'learning_rate': 7.45e-07, 'num_tokens': 431478.0, 'completions/mean_length': 97.525, 'completions/min_length': 56.4, 'completions/max_length': 147.0, 'completions/clipped_ratio': 0.025, 'completions/mean_terminated_length': 94.84285736083984, 'completions/min_terminated_length': 56.4, 'completions/max_terminated_length': 143.6, 'rewards/lazy_penalty_reward/mean': -0.75, 'rewards/lazy_penalty_reward/std': 1.5782094240188598, 'rewards/strict_format_and_content_reward/mean': 1.05, 'rewards/strict_format_and_content_reward/std': 1.6206346035003663, 'rewards/semantic_consistency_reward/mean': 0.22499999552965164, 'rewards/semantic_consistency_reward/std': 0.6049606084823609, 'rewards/conditional_perplexity_reward/mean': 0.15248493552207948, 'rewards/conditional_perplexity_reward/std': 0.040865907445549965, 'reward': 0.6774848699569702, 'reward_std': 3.3566730856895446, 'frac_reward_zero_std': 0.0, 'entropy': 1.4783002361655235, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 78.1715705599956, 'epoch': 0.51}
{'loss': -0.0542, 'grad_norm': 0.0, 'learning_rate': 7.3875e-07, 'num_tokens': 441598.0, 'completions/mean_length': 86.3, 'completions/min_length': 54.0, 'completions/max_length': 120.2, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 86.3, 'completions/min_terminated_length': 54.0, 'completions/max_terminated_length': 120.2, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.85, 'rewards/strict_format_and_content_reward/std': 0.4242640495300293, 'rewards/semantic_consistency_reward/mean': 0.13999999761581422, 'rewards/semantic_consistency_reward/std': 0.20523383021354674, 'rewards/conditional_perplexity_reward/mean': 0.14804770648479462, 'rewards/conditional_perplexity_reward/std': 0.04302046447992325, 'reward': 2.0130477428436278, 'reward_std': 0.9246106296777725, 'frac_reward_zero_std': 0.0, 'entropy': 1.500568051636219, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 66.75078101998952, 'epoch': 0.53}
{'loss': -0.0422, 'grad_norm': 0.0, 'learning_rate': 7.325e-07, 'num_tokens': 452803.0, 'completions/mean_length': 100.325, 'completions/min_length': 62.2, 'completions/max_length': 147.2, 'completions/clipped_ratio': 0.025, 'completions/mean_terminated_length': 98.22857208251953, 'completions/min_terminated_length': 62.2, 'completions/max_terminated_length': 141.8, 'rewards/lazy_penalty_reward/mean': -0.5, 'rewards/lazy_penalty_reward/std': 1.4142136573791504, 'rewards/strict_format_and_content_reward/mean': 1.325, 'rewards/strict_format_and_content_reward/std': 1.7192064285278321, 'rewards/semantic_consistency_reward/mean': 0.06999999880790711, 'rewards/semantic_consistency_reward/std': 0.2110632061958313, 'rewards/conditional_perplexity_reward/mean': 0.15821023285388947, 'rewards/conditional_perplexity_reward/std': 0.04549401551485062, 'reward': 1.0532103061676026, 'reward_std': 3.232638086378574, 'frac_reward_zero_std': 0.0, 'entropy': 1.5851291000843049, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 80.26770369999868, 'epoch': 0.54}
{'loss': -0.1294, 'grad_norm': 0.0, 'learning_rate': 7.262499999999999e-07, 'num_tokens': 463453.0, 'completions/mean_length': 87.65, 'completions/min_length': 51.0, 'completions/max_length': 128.8, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 87.65, 'completions/min_terminated_length': 51.0, 'completions/max_terminated_length': 128.8, 'rewards/lazy_penalty_reward/mean': -0.25, 'rewards/lazy_penalty_reward/std': 0.46291003227233884, 'rewards/strict_format_and_content_reward/mean': 1.5, 'rewards/strict_format_and_content_reward/std': 0.9032286047935486, 'rewards/semantic_consistency_reward/mean': 0.009999999403953552, 'rewards/semantic_consistency_reward/std': 0.0913392424583435, 'rewards/conditional_perplexity_reward/mean': 0.15021607279777527, 'rewards/conditional_perplexity_reward/std': 0.04845122322440147, 'reward': 1.4102160692214967, 'reward_std': 1.4395043760538102, 'frac_reward_zero_std': 0.0, 'entropy': 1.4232974141836165, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 72.0128023199999, 'epoch': 0.55}
{'loss': -0.0377, 'grad_norm': 0.0, 'learning_rate': 7.2e-07, 'num_tokens': 473679.0, 'completions/mean_length': 90.75, 'completions/min_length': 58.6, 'completions/max_length': 138.8, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 90.75, 'completions/min_terminated_length': 58.6, 'completions/max_terminated_length': 138.8, 'rewards/lazy_penalty_reward/mean': -0.25, 'rewards/lazy_penalty_reward/std': 0.7071068286895752, 'rewards/strict_format_and_content_reward/mean': 1.55, 'rewards/strict_format_and_content_reward/std': 1.1262741327285766, 'rewards/semantic_consistency_reward/mean': 0.09500000029802322, 'rewards/semantic_consistency_reward/std': 0.38901376724243164, 'rewards/conditional_perplexity_reward/mean': 0.1551060676574707, 'rewards/conditional_perplexity_reward/std': 0.053675181418657306, 'reward': 1.5501060843467713, 'reward_std': 2.0341717183589934, 'frac_reward_zero_std': 0.0, 'entropy': 1.5543237343430518, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 74.25413521998853, 'epoch': 0.56}
{'eval_loss': -0.008704782463610172, 'eval_runtime': 3165.0945, 'eval_samples_per_second': 0.032, 'eval_steps_per_second': 0.004, 'eval_num_tokens': 473679.0, 'eval_completions/mean_length': 92.495, 'eval_completions/min_length': 57.78, 'eval_completions/max_length': 144.14, 'eval_completions/clipped_ratio': 0.015, 'eval_completions/mean_terminated_length': 90.83785751342774, 'eval_completions/min_terminated_length': 57.78, 'eval_completions/max_terminated_length': 135.84, 'eval_rewards/lazy_penalty_reward/mean': -0.4, 'eval_rewards/lazy_penalty_reward/std': 0.8669923043251038, 'eval_rewards/strict_format_and_content_reward/mean': 1.3975, 'eval_rewards/strict_format_and_content_reward/std': 1.1906665670871734, 'eval_rewards/semantic_consistency_reward/mean': 0.06499999731779099, 'eval_rewards/semantic_consistency_reward/std': 0.23374669015407562, 'eval_rewards/conditional_perplexity_reward/mean': 0.15085748419165612, 'eval_rewards/conditional_perplexity_reward/std': 0.04962494719773531, 'eval_reward': 1.2133574986457825, 'eval_reward_std': 2.1941659875586628, 'eval_frac_reward_zero_std': 0.0, 'eval_entropy': 1.588911039829254, 'eval_clip_ratio/low_mean': 0.0, 'eval_clip_ratio/low_min': 0.0, 'eval_clip_ratio/high_mean': 0.0, 'eval_clip_ratio/high_max': 0.0, 'eval_clip_ratio/region_mean': 0.0, 'epoch': 0.56}
{'loss': -0.1283, 'grad_norm': 0.0, 'learning_rate': 7.137499999999999e-07, 'num_tokens': 483937.0, 'completions/mean_length': 88.95, 'completions/min_length': 50.0, 'completions/max_length': 148.2, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 88.95, 'completions/min_terminated_length': 50.0, 'completions/max_terminated_length': 148.2, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 1.75, 'rewards/strict_format_and_content_reward/std': 0.5911003708839416, 'rewards/semantic_consistency_reward/mean': 0.0899999976158142, 'rewards/semantic_consistency_reward/std': 0.19331691265106202, 'rewards/conditional_perplexity_reward/mean': 0.14867555797100068, 'rewards/conditional_perplexity_reward/std': 0.054371902346611024, 'reward': 1.9886755466461181, 'reward_std': 0.7610416539013386, 'frac_reward_zero_std': 0.0, 'entropy': 1.5170608803629875, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 78.1723494799866, 'epoch': 0.57}
{'loss': -0.0168, 'grad_norm': 0.0, 'learning_rate': 7.075e-07, 'num_tokens': 494340.0, 'completions/mean_length': 92.675, 'completions/min_length': 58.8, 'completions/max_length': 144.8, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 92.675, 'completions/min_terminated_length': 58.8, 'completions/max_terminated_length': 144.8, 'rewards/lazy_penalty_reward/mean': -0.5, 'rewards/lazy_penalty_reward/std': 0.8711025953292847, 'rewards/strict_format_and_content_reward/mean': 1.475, 'rewards/strict_format_and_content_reward/std': 0.9739392757415771, 'rewards/semantic_consistency_reward/mean': 0.1299999922513962, 'rewards/semantic_consistency_reward/std': 0.3459856867790222, 'rewards/conditional_perplexity_reward/mean': 0.14806782454252243, 'rewards/conditional_perplexity_reward/std': 0.058198096603155135, 'reward': 1.2530678153038024, 'reward_std': 2.093035653233528, 'frac_reward_zero_std': 0.0, 'entropy': 1.6493724972009658, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 76.44272654001252, 'epoch': 0.59}
{'loss': -0.137, 'grad_norm': 0.0, 'learning_rate': 7.0125e-07, 'num_tokens': 504880.0, 'completions/mean_length': 92.6, 'completions/min_length': 53.0, 'completions/max_length': 147.8, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 92.6, 'completions/min_terminated_length': 53.0, 'completions/max_terminated_length': 147.8, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.725, 'rewards/strict_format_and_content_reward/std': 0.6618110418319703, 'rewards/semantic_consistency_reward/mean': 0.13499999642372132, 'rewards/semantic_consistency_reward/std': 0.2171337127685547, 'rewards/conditional_perplexity_reward/mean': 0.1275859773159027, 'rewards/conditional_perplexity_reward/std': 0.048224294930696486, 'reward': 1.8625859379768372, 'reward_std': 1.114520824700594, 'frac_reward_zero_std': 0.0, 'entropy': 1.6376248016953467, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 78.37370610000798, 'epoch': 0.6}
{'loss': -0.0275, 'grad_norm': 0.0, 'learning_rate': 6.949999999999999e-07, 'num_tokens': 515092.0, 'completions/mean_length': 91.1, 'completions/min_length': 52.4, 'completions/max_length': 170.2, 'completions/clipped_ratio': 0.05, 'completions/mean_terminated_length': 85.34285736083984, 'completions/min_terminated_length': 52.4, 'completions/max_terminated_length': 139.2, 'rewards/lazy_penalty_reward/mean': -0.25, 'rewards/lazy_penalty_reward/std': 0.46291003227233884, 'rewards/strict_format_and_content_reward/mean': 1.425, 'rewards/strict_format_and_content_reward/std': 1.333309495449066, 'rewards/semantic_consistency_reward/mean': 0.03999999165534973, 'rewards/semantic_consistency_reward/std': 0.37163079977035524, 'rewards/conditional_perplexity_reward/mean': 0.1546838939189911, 'rewards/conditional_perplexity_reward/std': 0.05998249351978302, 'reward': 1.369683837890625, 'reward_std': 2.048286187648773, 'frac_reward_zero_std': 0.0, 'entropy': 1.5181321382522583, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 86.98709739999613, 'epoch': 0.61}
{'loss': -0.0892, 'grad_norm': 0.0, 'learning_rate': 6.8875e-07, 'num_tokens': 524892.0, 'completions/mean_length': 84.3, 'completions/min_length': 57.8, 'completions/max_length': 123.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 84.3, 'completions/min_terminated_length': 57.8, 'completions/max_terminated_length': 123.0, 'rewards/lazy_penalty_reward/mean': -0.25, 'rewards/lazy_penalty_reward/std': 0.7071068286895752, 'rewards/strict_format_and_content_reward/mean': 1.475, 'rewards/strict_format_and_content_reward/std': 1.2949423789978027, 'rewards/semantic_consistency_reward/mean': 0.10000000149011612, 'rewards/semantic_consistency_reward/std': 0.2542299270629883, 'rewards/conditional_perplexity_reward/mean': 0.1472151443362236, 'rewards/conditional_perplexity_reward/std': 0.042214253917336464, 'reward': 1.4722151160240173, 'reward_std': 2.1389361321926117, 'frac_reward_zero_std': 0.0, 'entropy': 1.4753127455711366, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 67.24485674000462, 'epoch': 0.62}
{'eval_loss': -0.017909636721014977, 'eval_runtime': 2992.2969, 'eval_samples_per_second': 0.033, 'eval_steps_per_second': 0.004, 'eval_num_tokens': 524892.0, 'eval_completions/mean_length': 90.495, 'eval_completions/min_length': 56.94, 'eval_completions/max_length': 135.24, 'eval_completions/clipped_ratio': 0.0125, 'eval_completions/mean_terminated_length': 89.1932145690918, 'eval_completions/min_terminated_length': 56.94, 'eval_completions/max_terminated_length': 130.46, 'eval_rewards/lazy_penalty_reward/mean': -0.375, 'eval_rewards/lazy_penalty_reward/std': 0.9086704182624817, 'eval_rewards/strict_format_and_content_reward/mean': 1.4275, 'eval_rewards/strict_format_and_content_reward/std': 1.2377495086193084, 'eval_rewards/semantic_consistency_reward/mean': 0.054499997049570086, 'eval_rewards/semantic_consistency_reward/std': 0.23871009767055512, 'eval_rewards/conditional_perplexity_reward/mean': 0.15024177998304367, 'eval_rewards/conditional_perplexity_reward/std': 0.04788653343915939, 'eval_reward': 1.2572417718172073, 'eval_reward_std': 2.225120265893638, 'eval_frac_reward_zero_std': 0.0, 'eval_entropy': 1.5742728042602538, 'eval_clip_ratio/low_mean': 0.0, 'eval_clip_ratio/low_min': 0.0, 'eval_clip_ratio/high_mean': 0.0, 'eval_clip_ratio/high_max': 0.0, 'eval_clip_ratio/region_mean': 0.0, 'epoch': 0.62}
{'loss': -0.0946, 'grad_norm': 0.0, 'learning_rate': 6.824999999999999e-07, 'num_tokens': 535025.0, 'completions/mean_length': 86.125, 'completions/min_length': 55.0, 'completions/max_length': 134.0, 'completions/clipped_ratio': 0.025, 'completions/mean_terminated_length': 83.01785736083984, 'completions/min_terminated_length': 55.0, 'completions/max_terminated_length': 120.4, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.55, 'rewards/strict_format_and_content_reward/std': 0.7618072509765625, 'rewards/semantic_consistency_reward/mean': 0.13999999910593033, 'rewards/semantic_consistency_reward/std': 0.2879637539386749, 'rewards/conditional_perplexity_reward/mean': 0.13873423933982848, 'rewards/conditional_perplexity_reward/std': 0.05474475622177124, 'reward': 1.7037342071533204, 'reward_std': 1.2828805848956109, 'frac_reward_zero_std': 0.0, 'entropy': 1.5555376887321473, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 72.11574559999572, 'epoch': 0.64}
{'loss': 0.0502, 'grad_norm': 0.0, 'learning_rate': 6.7625e-07, 'num_tokens': 545548.0, 'completions/mean_length': 97.475, 'completions/min_length': 69.6, 'completions/max_length': 156.8, 'completions/clipped_ratio': 0.025, 'completions/mean_terminated_length': 94.47857208251953, 'completions/min_terminated_length': 69.6, 'completions/max_terminated_length': 142.4, 'rewards/lazy_penalty_reward/mean': -0.375, 'rewards/lazy_penalty_reward/std': 1.0606602430343628, 'rewards/strict_format_and_content_reward/mean': 1.725, 'rewards/strict_format_and_content_reward/std': 0.77781742811203, 'rewards/semantic_consistency_reward/mean': 0.14999999105930328, 'rewards/semantic_consistency_reward/std': 0.29657307267189026, 'rewards/conditional_perplexity_reward/mean': 0.15845803916454315, 'rewards/conditional_perplexity_reward/std': 0.04540941789746285, 'reward': 1.6584580421447754, 'reward_std': 1.9276606671512126, 'frac_reward_zero_std': 0.0, 'entropy': 1.5133453011512756, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 81.4943658000091, 'epoch': 0.65}
{'loss': -0.12, 'grad_norm': 0.0, 'learning_rate': 6.7e-07, 'num_tokens': 555762.0, 'completions/mean_length': 91.65, 'completions/min_length': 57.8, 'completions/max_length': 128.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 91.65, 'completions/min_terminated_length': 57.8, 'completions/max_terminated_length': 128.0, 'rewards/lazy_penalty_reward/mean': -0.25, 'rewards/lazy_penalty_reward/std': 0.7071068286895752, 'rewards/strict_format_and_content_reward/mean': 1.5, 'rewards/strict_format_and_content_reward/std': 1.2242317080497742, 'rewards/semantic_consistency_reward/mean': 0.19000000059604644, 'rewards/semantic_consistency_reward/std': 0.3652359485626221, 'rewards/conditional_perplexity_reward/mean': 0.1514323204755783, 'rewards/conditional_perplexity_reward/std': 0.051775256544351576, 'reward': 1.5914323568344115, 'reward_std': 2.1508320212364196, 'frac_reward_zero_std': 0.0, 'entropy': 1.50999922901392, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 69.5990410800121, 'epoch': 0.66}
{'loss': -0.0575, 'grad_norm': 0.0, 'learning_rate': 6.637499999999999e-07, 'num_tokens': 565937.0, 'completions/mean_length': 84.475, 'completions/min_length': 52.4, 'completions/max_length': 109.6, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 84.475, 'completions/min_terminated_length': 52.4, 'completions/max_terminated_length': 109.6, 'rewards/lazy_penalty_reward/mean': -0.375, 'rewards/lazy_penalty_reward/std': 0.8164634466171264, 'rewards/strict_format_and_content_reward/mean': 1.475, 'rewards/strict_format_and_content_reward/std': 1.0453701257705688, 'rewards/semantic_consistency_reward/mean': 0.12499999552965164, 'rewards/semantic_consistency_reward/std': 0.3839706301689148, 'rewards/conditional_perplexity_reward/mean': 0.1475750520825386, 'rewards/conditional_perplexity_reward/std': 0.04774146191775799, 'reward': 1.3725749969482421, 'reward_std': 1.953300768136978, 'frac_reward_zero_std': 0.0, 'entropy': 1.4744944840669632, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 62.520225600001865, 'epoch': 0.68}
{'loss': -0.0376, 'grad_norm': 0.0, 'learning_rate': 6.575e-07, 'num_tokens': 576750.0, 'completions/mean_length': 95.525, 'completions/min_length': 60.6, 'completions/max_length': 145.6, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 95.525, 'completions/min_terminated_length': 60.6, 'completions/max_terminated_length': 145.6, 'rewards/lazy_penalty_reward/mean': -0.25, 'rewards/lazy_penalty_reward/std': 0.7071068286895752, 'rewards/strict_format_and_content_reward/mean': 1.525, 'rewards/strict_format_and_content_reward/std': 0.914142107963562, 'rewards/semantic_consistency_reward/mean': 0.13999999165534974, 'rewards/semantic_consistency_reward/std': 0.21593382358551025, 'rewards/conditional_perplexity_reward/mean': 0.15707189738750457, 'rewards/conditional_perplexity_reward/std': 0.06130541786551476, 'reward': 1.572071945667267, 'reward_std': 1.7761129438877106, 'frac_reward_zero_std': 0.0, 'entropy': 1.608705359697342, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 78.58706970001222, 'epoch': 0.69}
{'eval_loss': 0.005488051101565361, 'eval_runtime': 3171.3377, 'eval_samples_per_second': 0.032, 'eval_steps_per_second': 0.004, 'eval_num_tokens': 576750.0, 'eval_completions/mean_length': 93.49, 'eval_completions/min_length': 58.34, 'eval_completions/max_length': 144.34, 'eval_completions/clipped_ratio': 0.0125, 'eval_completions/mean_terminated_length': 92.13750045776368, 'eval_completions/min_terminated_length': 58.34, 'eval_completions/max_terminated_length': 138.24, 'eval_rewards/lazy_penalty_reward/mean': -0.375, 'eval_rewards/lazy_penalty_reward/std': 0.9385618448257447, 'eval_rewards/strict_format_and_content_reward/mean': 1.4275, 'eval_rewards/strict_format_and_content_reward/std': 1.3584120309352874, 'eval_rewards/semantic_consistency_reward/mean': 0.07999999672174454, 'eval_rewards/semantic_consistency_reward/std': 0.24770555913448333, 'eval_rewards/conditional_perplexity_reward/mean': 0.1513427422940731, 'eval_rewards/conditional_perplexity_reward/std': 0.044771557804197074, 'eval_reward': 1.2838427382707596, 'eval_reward_std': 2.3730649722367527, 'eval_frac_reward_zero_std': 0.0, 'eval_entropy': 1.5869995713233949, 'eval_clip_ratio/low_mean': 0.0, 'eval_clip_ratio/low_min': 0.0, 'eval_clip_ratio/high_mean': 0.0, 'eval_clip_ratio/high_max': 0.0, 'eval_clip_ratio/region_mean': 0.0, 'epoch': 0.69}
{'loss': -0.0167, 'grad_norm': 0.0, 'learning_rate': 6.5125e-07, 'num_tokens': 587426.0, 'completions/mean_length': 99.8, 'completions/min_length': 57.4, 'completions/max_length': 162.6, 'completions/clipped_ratio': 0.05, 'completions/mean_terminated_length': 94.94643096923828, 'completions/min_terminated_length': 57.4, 'completions/max_terminated_length': 145.0, 'rewards/lazy_penalty_reward/mean': -0.5, 'rewards/lazy_penalty_reward/std': 1.4142136573791504, 'rewards/strict_format_and_content_reward/mean': 1.25, 'rewards/strict_format_and_content_reward/std': 1.9313384532928466, 'rewards/semantic_consistency_reward/mean': 0.15499999225139618, 'rewards/semantic_consistency_reward/std': 0.3140009820461273, 'rewards/conditional_perplexity_reward/mean': 0.13960879445075988, 'rewards/conditional_perplexity_reward/std': 0.04402657076716423, 'reward': 1.044608759880066, 'reward_std': 3.4442608833312987, 'frac_reward_zero_std': 0.0, 'entropy': 1.6713021963834762, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 84.6826421399921, 'epoch': 0.7}
{'loss': 0.018, 'grad_norm': 0.0, 'learning_rate': 6.45e-07, 'num_tokens': 597655.0, 'completions/mean_length': 92.525, 'completions/min_length': 55.0, 'completions/max_length': 163.6, 'completions/clipped_ratio': 0.05, 'completions/mean_terminated_length': 86.2, 'completions/min_terminated_length': 55.0, 'completions/max_terminated_length': 123.4, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.4, 'rewards/strict_format_and_content_reward/std': 1.3170926094055175, 'rewards/semantic_consistency_reward/mean': 0.05999999940395355, 'rewards/semantic_consistency_reward/std': 0.17428415417671203, 'rewards/conditional_perplexity_reward/mean': 0.1616395741701126, 'rewards/conditional_perplexity_reward/std': 0.09266476929187775, 'reward': 1.4966395378112793, 'reward_std': 1.6703506954014302, 'frac_reward_zero_std': 0.0, 'entropy': 1.5110316067934035, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 84.0802592400054, 'epoch': 0.71}
{'loss': -0.0443, 'grad_norm': 0.0, 'learning_rate': 6.3875e-07, 'num_tokens': 607654.0, 'completions/mean_length': 89.375, 'completions/min_length': 66.4, 'completions/max_length': 138.8, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 89.375, 'completions/min_terminated_length': 66.4, 'completions/max_terminated_length': 138.8, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 1.8, 'rewards/strict_format_and_content_reward/std': 0.44967901706695557, 'rewards/semantic_consistency_reward/mean': 0.06499999463558197, 'rewards/semantic_consistency_reward/std': 0.18248648643493653, 'rewards/conditional_perplexity_reward/mean': 0.14912823140621184, 'rewards/conditional_perplexity_reward/std': 0.06211595460772514, 'reward': 2.014128255844116, 'reward_std': 0.5792360246181488, 'frac_reward_zero_std': 0.0, 'entropy': 1.5255039379000663, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 73.49372650000733, 'epoch': 0.72}
